,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,count
5285,9198,9198,EB Arbour Lake RD @ W. of Arbour Crest DR NW,,51.133912,-114.209325,,,0,38
5286,9199,9199,WB Shawville GA @ W. of Shawville LI SE,,50.898522,-114.068162,,,0,55
5287,9200,9200,EB Wentworth DR @ 85 ST SW,,51.056837,-114.210082,,,0,36
5288,9202,9202,EB Southport WY @ Southport RD SW,,50.957713,-114.073351,,,0,89
5289,9203,9203,SB Somerset DR @ Somerset GA SW,,50.898703,-114.076827,,,0,22
5290,9204,9204,WB Somerset DR @ Somerglen CL SW,,50.896516,-114.077476,,,0,22
5291,9205,9205,WB Somerset DR @ Somerset CI SW,,50.896796,-114.082224,,,0,22
5292,9206,9206,WB Somerset DR @ Somerset CR SW,,50.897078,-114.086302,,,0,22
5293,9207,9207,NB Somerset DR @ Somerside  CL SW,,50.89925,-114.090064,,,0,22
5294,9209,9209,SB James McKevitt RD @ Evergreen BV SW,,50.917162,-114.100316,,,0,22
5295,9210,9210,WB Evergreen DR @ Evergreen ST SW,,50.92797,-114.095444,,,0,22
5296,9211,9211,WB Evergreen DR @ Evergreen HL SW,,50.927664,-114.100146,,,0,22
5297,9212,9212,SB Evergreen DR @ Evergreen CV SW,,50.92489,-114.102895,,,0,22
5298,9213,9213,NB James McKevitt RD @ Shannon AV SW,,50.909326,-114.099537,,,0,33
5299,9215,9215,NB James McKevitt RD @  Shawnessy BV SW,,50.914632,-114.099861,,,0,23
5300,9216,9216,NB James McKevitt RD @ Millview GA SW,,50.918051,-114.099862,,,0,33
5301,9217,9217,EB Shawnessy BV @ James McKevitt RD SW,,50.913916,-114.099366,,,0,22
5302,9218,9218,NB Evergreen DR @ Evergreen PZ SW,,50.921112,-114.101998,,,0,23
5303,9219,9219,NB Evergreen DR @ Evergreen  LD SW,,50.925088,-114.102512,,,0,23
5304,9223,9223,WB Shawnessy BV @ W. of Shawinigan DR SW,,50.914124,-114.087016,,,0,23
5305,9224,9224,WB Shawnessy BV @ Millrise DR SW,,50.91424,-114.093228,,,0,23
5306,9225,9225,EB Midridge DR @ Midcrest CR SE,,50.91944,-114.059774,,,0,22
5307,9226,9226,EB Midridge DR @ Midridge CR SE,,50.918533,-114.055576,,,0,22
5308,9227,9227,SB Midridge DR @ Midglen DR SE,,50.917739,-114.047971,,,0,22
5309,9228,9228,WB Midridge DR @ Midglen WY SE,,50.918679,-114.052778,,,0,23
5310,9229,9229,WB Midridge DR @ Midcrest CR SE,,50.919287,-114.061904,,,0,23
5311,9230,9230,SB Midridge DR @ Midlawn PL SE,,50.917411,-114.06316,,,0,23
5312,9233,9233,SB Parkland BV @ 200 Parkglen PL SE,,50.92092,-114.025896,,,0,36
5313,9234,9234,SB Parkland BV @ Parkvalley RD SE,,50.918142,-114.025618,,,0,36
5314,9235,9235,SB Parkland BV @ 146 AV SE,,50.916614,-114.024606,,,0,36
5315,9236,9236,WB Midvalley DR @ Midvalley RD SE,,50.913385,-114.042996,,,0,23
5316,9237,9237,NB Midridge DR @ Midvalley DR SE,,50.915748,-114.047528,,,0,23
5317,9238,9238,EB Midvalley DR @ Midvalley RD SE,,50.913065,-114.042433,,,0,22
5318,9239,9239,SB Midvalley DR @ Midvalley CR SE,,50.910757,-114.042224,,,0,22
5319,9240,9240,WB Midvalley DR @ Midvalley WY SE,,50.910391,-114.045178,,,0,22
5320,9241,9241,WB 41 AV NE @ Edmonton TR,,51.089766,-114.053263,,,0,61
5321,9242,9242,NB Midlake BV @ Sun Valley BV SE,,50.907285,-114.047224,,,0,23
5322,9243,9243,EB Midvalley DR @ Midlake BV SE,,50.910303,-114.045624,,,0,23
5323,9245,9245,SB Bannister RD @ 146 AV SE,,50.920933,-114.069428,,,0,32
5324,9246,9246,NB 24 ST SW @ Southland DR,,50.961904,-114.117783,,,0,32
5325,9247,9247,SB Rocky Ridge BV @ Rockywood CI NW,,51.15207,-114.24906,,,0,38
5326,9249,9249,EB 32 AV NW @ Campus DR,,51.081362,-114.129724,,,0,27
5327,9250,9250,NB Copperfield BV @ Copperfield HT SE,,50.912421,-113.945456,,,0,4
5328,9252,9252,WB 88 AV NE @ Saddlecrest BV,,51.132642,-113.941796,,,0,76
5329,9253,9253,SB 60 ST NE @ 88 AV NE,,51.131776,-113.9469,,,0,104
5330,9254,9254,SB 60 ST NE @ Saddlehorn DR,,51.129,-113.946938,,,0,138
5331,9256,9256,EB Midvalley DR @ Midridge DR SE,,50.915238,-114.047275,,,0,22
5332,9257,9257,NB Midridge DR @ Midglen DR SE,,50.918505,-114.048036,,,0,23
5333,9258,9258,SB Woodfield RD @ Woodpark BV SW,,50.935835,-114.12462,,,0,32
5334,9259,9259,WB Southland DR @ Bradbury DR SW,,50.961533,-114.099427,,,0,122
5335,9260,9260,NB 16 AV NW @ 46 ST NW,,51.071803,-114.162953,,,0,30
5336,9261,9261,NB Fish Creek - Lacombe CTrain Station,,50.923698,-114.073153,,,0,153
5337,9262,9262,NB Canyon Meadows CTrain Station,,50.936411,-114.069679,,,0,153
5338,9263,9263,SB Anderson CTrain Station,,50.954255,-114.074636,,,0,175
5339,9264,9264,SB Canyon Meadows CTrain Station,,50.936399,-114.069921,,,0,191
5340,9265,9265,EB 5 AV SW @ 6 ST SW,,51.048694,-114.076449,,,0,5
5341,9266,9266,NB 8 ST NE @ 68 AV NE,,51.116377,-114.044523,,,0,39
5342,9267,9267,SB 50 ST SW @ Richmond RD,,51.017096,-114.159978,,,0,40
5343,9268,9268,SB 45 ST SW @ 30 AV SW,,51.026343,-114.152581,,,0,36
5344,9269,9269,SB Strathcona BV @ Bow TR SW,,51.051015,-114.18299,,,0,37
5345,9270,9270,NB Strathcona BV @ Bow TR SW,,51.050724,-114.182494,,,0,37
5346,9273,9273,EB Arbour Lake WY @ Arbour Summit CL NW,,51.137758,-114.188147,,,0,77
5347,9274,9274,WB 72 AV NE @ Huntridge GA,,51.118429,-114.067073,,,0,48
5348,9275,9275,EB Wentworth DR @ 700 Wentworth PL SW,,51.054167,-114.20559,,,0,36
5349,9276,9276,WB Wentworth DR @ 77 ST SW,,51.05433,-114.199643,,,0,36
5350,9277,9277,WB Wentworth DR @ 700 Wentworth PL SW,,51.054375,-114.206034,,,0,36
5351,9278,9278,NB Wentworth DR @  Wentworth RD SW,,51.056706,-114.207606,,,0,36
5352,9279,9279,WB Strathcona DR @ 69 ST SW,,51.048052,-114.188435,,,0,36
5353,9280,9280,WB Strathcona DR @ Strathridge PL SW,,51.050281,-114.192481,,,0,36
5354,9281,9281,WB Strathcona DR @ Strathridge WY SW,,51.05137,-114.195484,,,0,36
5355,9282,9282,WB Strathcona DR @ Strathlea MR SW,,51.051096,-114.204319,,,0,36
5356,9283,9283,SB Strathcona DR @ Strathlea CR SW,,51.050447,-114.207255,,,0,36
5357,9284,9284,NB Strathcona DR @ Strathlea AV SW,,51.049336,-114.207836,,,0,36
5358,9285,9285,EB Strathcona DR @ Strathlea GR SW,,51.050698,-114.206127,,,0,36
5359,9286,9286,EB Strathcona DR @ Strathlea PL SW,,51.051528,-114.203209,,,0,36
5360,9287,9287,EB Strathcona DR @ Strathridge GV SW,,51.050854,-114.194602,,,0,36
5361,9288,9288,EB Strathcona DR @ Strathridge GD SW,,51.049843,-114.19148,,,0,36
5362,9289,9289,EB Strathcona DR @ 69 ST SW,,51.047306,-114.187212,,,0,36
5363,9290,9290,EB Taravista DR @ Saddletowne CI NE,,51.121318,-113.943691,,,0,52
5364,9291,9291,NB Cranston DR @ Cranleigh GA SE,,50.888773,-113.987742,,,0,71
5365,9292,9292,EB Taravista DR @ Taracove Estate DR NE,,51.121281,-113.94,,,0,52
5366,9294,9294,NB Bannister RD @ 146 AV SE,,50.92188,-114.069539,,,0,37
5367,9295,9295,NB Bannister RD @ North of 146 AV SE,,50.922984,-114.069907,,,0,37
5368,9297,9297,SB Shawville WY @ 162 AV SE,,50.902566,-114.069472,,,0,121
5369,9300,9300,EB Evergreen DR @ Evergreen HL SW,,50.926975,-114.101014,,,0,23
5370,9302,9302,NB Bannister RD @ 153 AV SE,,50.915892,-114.066785,,,0,37
5371,9303,9303,NB Bannister RD @ 151 AV SE,,50.917611,-114.067872,,,0,37
5372,9304,9304,NB Bannister RD @ 149 AV SE,,50.919473,-114.068609,,,0,37
5373,9305,9305,WB 162 AV SE @ Shawville BV,,50.904024,-114.067005,,,0,112
5374,9306,9306,SB Evergreen DR @ Evergreen RO SW,,50.92046,-114.102345,,,0,22
5375,9309,9309,NB Nose Hill DR @ John Laurie BV NW,,51.128318,-114.193567,,,0,76
5376,9310,9310,SB 51 ST SW @ 30 AV SW,,51.026739,-114.1611,,,0,46
5377,9311,9311,WB Woodpark BV @ Woodacres DR SW,,50.936186,-114.122286,,,0,32
5378,9312,9312,SB Shawnee DR @ S. of Shawnee GD SW,,50.928119,-114.090952,,,0,23
5379,9313,9313,EB 162 AV SW @ 6 ST SW,,50.902509,-114.075422,,,0,37
5380,9314,9314,EB Fish Creek BV @ Everwillow PA SW,,50.917513,-114.102129,,,0,55
5381,9315,9315,SB Taracove RD @ Taravista DR NE,,51.120401,-113.936492,,,0,38
5382,9316,9316,SB Lake Fraser DR @ Canyon Meadows DR SE,,50.932509,-114.065269,,,0,94
5383,9324,9324,SB Lake Fraser DR @ N. End of Avenida PL SE,,50.942734,-114.068241,,,0,22
5384,9325,9325,SB Lake Fraser DR @ N. of Lake Fraser GA SE,,50.940529,-114.067811,,,0,22
5385,9328,9328,NB Lake Bonavista DR @ Lake Wasa GR SE,,50.946135,-114.065393,,,0,19
5386,9329,9329,EB Lake Bonavista DR @ Lake Rosen CR SE,,50.946724,-114.06238,,,0,19
5387,9330,9330,WB Bonaventure Dr @ W. of Fairmount DR SE,,50.954471,-114.066406,,,0,22
5388,9331,9331,WB Willowpark DR @ Bonaventure DR SE,,50.957944,-114.069662,,,0,24
5389,9334,9334,WB Bonaventure DR @ Fairmount DR SE,,50.953868,-114.061138,,,0,22
5390,9335,9335,NB University DR @ 13 AV NW,,51.064312,-114.119317,,,0,46
5391,9339,9339,EB Memorial DR @ Penbrooke DR SE,,51.052288,-113.941131,,,0,148
5392,9340,9340,EB Hidden Creek DR @ Hidden Creek GR NW,,51.155043,-114.103711,,,0,99
5393,9341,9341,NB Hidden Creek BV @ N. of  Hidden Creek RD NW,,51.157702,-114.101371,,,0,99
5394,9342,9342,EB Hidden Creek WY @  Hidden Creek BV NW,,51.159968,-114.100256,,,0,99
5395,9343,9343,SB Taracove RD @ Taralea Bay NE,,51.117575,-113.937012,,,0,38
5396,9344,9344,WB Hidden Creek WY @ Hidden Creek PT NW,,51.159542,-114.095777,,,0,96
5397,9345,9345,SB Hidden Creek BV @ Hidden Creek HT NW,,51.159599,-114.100966,,,0,96
5398,9346,9346,SB Hidden Creek BV @ Hidden Creek RD NW,,51.156932,-114.101147,,,0,96
5399,9347,9347,WB Hidden Creek DR @ Hidden Creek PL NW,,51.154821,-114.104898,,,0,96
5400,9348,9348,WB 64 AV NE @ Martingrove DR,,51.11074,-113.952677,,,0,52
5401,9349,9349,WB Cougar Ridge DR @ Cougarstone CR SW,,51.071672,-114.212459,,,0,38
5402,9350,9350,WB Cougar Ridge DR @ Cougarstone TC SW,,51.072936,-114.216023,,,0,38
5403,9351,9351,SB Cougar Ridge DR @ Cougarstone GA SW,,51.072121,-114.21957,,,0,38
5404,9352,9352,SB Cougar Ridge DR @ Cougarstone PL SW,,51.06782,-114.216924,,,0,38
5405,9353,9353,NB Rocky Vista DR @ Eamon RD NW,,51.13772,-114.239376,,,0,38
5406,9354,9354,EB Rocky Vista DR @ Rocky Vista TC NW,,51.138301,-114.236554,,,0,38
5407,9355,9355,Mount Royal University Station (NB),,51.010925,-114.126404,,,0,144
5408,9356,9356,NB Rocky Ridge RD @ Royal Highland RD NW,,51.145931,-114.233996,,,0,69
5409,9357,9357,SB 85 ST SW @ Wentworth DR,,51.056622,-114.211155,,,0,74
5410,9358,9358,WB Cougar Ridge DR @ Cougar Ridge CI SW,,51.070431,-114.201526,,,0,38
5411,9361,9361,EB Martin Crossing DR @ Martin Crossing CR NE,,51.117848,-113.956065,,,0,35
5412,9362,9362,WB Martindale BV @ Martindale DR NE,,51.114211,-113.953203,,,0,38
5413,9363,9363,WB Martindale BV @ Martinbrook GA NE,,51.114399,-113.955906,,,0,38
5414,9373,9373,SB Lynnview RD @ S. Leg Lynnview WY SE,,50.99472,-114.021477,,,0,38
5415,9374,9374,WB McKenzie Towne DR @ McKenzie Towne GA SE,,50.911451,-113.954351,,,0,35
5416,9376,9376,WB 90 AV SE @ 48 ST SE,,50.972362,-113.964041,,,0,28
5417,9377,9377,EB Coventry Hills WY @ Coventry Hills BV NE,,51.163394,-114.055594,,,0,48
5418,9378,9378,EB Coventry Hills WY @ Coventry GD NE,,51.164607,-114.051282,,,0,48
5419,9379,9379,EB 114 AV SE/ 29 ST SE,,50.951601,-113.996783,,,0,22
5420,9380,9380,WB Country Hills BV @ Country Village WY NE,,51.154299,-114.061651,,,0,4
5421,9381,9381,EB Coventry Hills WY @ W. of Covewood LI NE,,51.164729,-114.047211,,,0,48
5422,9382,9382,EB Coventry Hills WY @ Covette BA NE,,51.165053,-114.044716,,,0,48
5423,9383,9383,WB Panorama Hills WY @ Panorama Hills RD NW,,51.153802,-114.074083,,,0,42
5424,9385,9385,NB Whitehorn CTrain Station,,51.087,-113.981586,,,0,156
5425,9386,9386,SB Somerset - Bridlewood CTrain Station,,50.89873,-114.068945,,,0,191
5426,9387,9387,SB Fish Creek - Lacombe CTrain Station,,50.923722,-114.073394,,,0,191
5427,9388,9388,EB Country Hills BV @ Country Hills SQ NW,,51.148732,-114.072788,,,0,10
5428,9389,9389,NB Panorama Hills WY @ Panorama Hills LN NW,,51.153231,-114.069986,,,0,42
5429,9390,9390,NB Somerset - Bridlewood CTrain Station,,50.89876,-114.068687,,,0,153
5430,9391,9391,NB Shawnessy CTrain Station,,50.910769,-114.070508,,,0,153
5431,9392,9392,SB Shawnessy CTrain Station,,50.910736,-114.070652,,,0,191
5432,9393,9393,NB Shawville BV @ Shawville RD SE,,50.902369,-114.064862,,,0,106
5433,9395,9395,NB Saddletowne CI @ 80 AV NE,,51.125734,-113.944268,,,0,94
5434,9396,9396,NB Martindale CTrain Station,,51.117409,-113.967973,,,0,174
5435,9397,9397,EB Tuscany DR @ Tuscany Ridge CL NW,,51.118867,-114.250748,,,0,38
5436,9398,9398,NB Saddletowne CTrain Station,,51.125542,-113.948277,,,0,174
5437,9399,9399,EB 90 AV SE @ 44 ST SE,,50.972177,-113.969025,,,0,29
5438,9400,9400,WB 16th AV NW @ 19th ST NW,,51.067141,-114.107529,,,0,187
5439,9402,9402,WB 16 AV NW @ W.of Banff TR,,51.067092,-114.113537,,,0,72
5440,9404,9404,EB 16 AV NW @ 10 ST NW,,51.066754,-114.083962,,,0,41
5441,9405,9405,EB 16 AV NW @ 8 ST NW,,51.066766,-114.080849,,,0,41
5442,9407,9407,4th Street NW Station (EB),,51.066756,-114.070952,,,0,101
5443,9408,9408,EB 16 AV NW @ 2 ST NW,,51.066827,-114.066755,,,0,41
5444,9409,9409,Russett Road Station (EB),,51.066798,-114.042979,,,0,101
5445,9410,9410,SB Russet RD @ 13 AV NE,,51.064682,-114.04268,,,0,41
5446,9411,9411,SB Russet RD @ Remington RD NE,,51.061577,-114.041565,,,0,41
5447,9412,9412,WB Child AV @ Bantry ST NE,,51.058854,-114.03563,,,0,71
5448,9413,9413,WB 8 AV NE @ Regal CR,,51.059691,-114.037403,,,0,71
5449,9414,9414,NB Russet RD @ Remington RD NE,,51.06213,-114.042072,,,0,41
5450,9415,9415,NB Russet RD @ Regal CR NE,,51.063688,-114.042515,,,0,41
5451,9416,9416,NB Russet RD @ 15 AV NE,,51.066329,-114.042375,,,0,41
5452,9417,9417,EB 8 AV NE @ 16A ST NE,,51.059403,-114.019737,,,0,41
5453,9418,9418,WB 8 AV NE @ 17A ST NE,,51.059903,-114.018178,,,0,41
5454,9419,9419,WB 8 AV NE @ 16A ST NE,,51.05925,-114.020789,,,0,41
5455,9420,9420,WB 24 AV NE @ 23 ST NE,,51.074322,-114.004828,,,0,41
5456,9421,9421,WB 24 AV NE @ 22 ST NE,,51.074322,-114.007284,,,0,41
5457,9422,9422,EB 24 AV NE @ 21 ST NE,,51.074197,-114.008349,,,0,41
5458,9423,9423,EB 23 AV NE @ 23 ST NE,,51.073293,-114.003267,,,0,41
5459,9424,9424,WB 16 AV @ Moncton RD NE,,51.067318,-114.044825,,,0,41
5460,9425,9425,WB 16 AV NE @ 6 ST NE,,51.067092,-114.049065,,,0,41
5461,9426,9426,WB 16 AV NE @ 5 ST NE,,51.067027,-114.051139,,,0,41
5462,9428,9428,WB 16 AV NE @ 1 ST NE,,51.067069,-114.060644,,,0,41
5463,9429,9429,WB 16 AV NW @ 2 ST NW,,51.067096,-114.068166,,,0,41
5464,9430,9430,4th Street NW Station (WB),,51.067067,-114.072863,,,0,104
5465,9433,9433,WB 16 AV NW @ 8 ST NW,,51.067061,-114.08183,,,0,41
5466,9434,9434,WB 16 AV NW @ 10 ST NW,,51.067046,-114.085942,,,0,41
5467,9438,9438,SB Falconridge BV @ Taracove Estate DR NE,,51.118475,-113.946991,,,0,85
5468,9439,9439,Saddletowne Circle Station (SB),,51.120942,-113.94694,,,0,148
5469,9440,9440,SB Saddletowne CI @ Martindale DR NE,,51.123387,-113.947396,,,0,85
5470,9441,9441,WB 23 AV NE @ 32 ST NE,,51.072822,-113.989491,,,0,41
5471,9442,9442,SB 29 ST NE @ 23 AV NE,,51.072417,-113.99193,,,0,41
5472,9443,9443,WB Sunridge WY @ 29 ST NE,,51.069305,-113.99266,,,0,41
5473,9444,9444,WB Sunridge WY @ W. of 29 ST NE,,51.069358,-113.995755,,,0,41
5474,9445,9445,NB Sunridge WY @ 23 AV NE,,51.072301,-113.998291,,,0,41
5475,9446,9446,EB Sunridge WY @ Barlow TR NE,,51.073288,-114.000626,,,0,41
5476,9447,9447,SB Sunridge WY @ 23 AV NE,,51.071383,-113.998608,,,0,41
5477,9448,9448,EB Sunridge WY @ W. of 29 ST NE,,51.06913,-113.994256,,,0,41
5478,9449,9449,NB 29 ST NE @ Sunridge WY,,51.06974,-113.991747,,,0,41
5479,9452,9452,NB Falconridge BV @ Taracove Estates DR NE,,51.119297,-113.946605,,,0,81
5480,9453,9453,Douglas Glen Boulevard Station (SB),,50.956865,-114.006986,,,0,77
5481,9454,9454,SB Douglas Glen BV @ Douglas Glen GA SE,,50.954175,-114.00412,,,0,33
5482,9455,9455,SB Douglas Glen BV @ Douglas Glen ME SE,,50.951468,-114.005519,,,0,33
5483,9456,9456,WB Douglas Glen BV @ Douglas Glen PL SE,,50.951157,-114.008842,,,0,33
5484,9457,9457,NB Douglas Glen BV @ Douglas Glen HE SE,,50.953723,-114.009988,,,0,33
5485,9458,9458,NB Douglas Glen BV @ Douglas Glen CL SE,,50.955101,-114.010739,,,0,33
5486,9459,9459,EB Douglas Glen BV @ Douglas Glen HE SE,,50.956236,-114.009769,,,0,33
5487,9462,9462,SB 36 ST SE @ 17 AV SE,,51.037192,-113.98183,,,0,128
5488,9468,9468,EB 26 AV SE @ Fir DR,,51.030462,-113.988359,,,0,36
5489,9469,9469,EB 26 AV @ Southwood DR SE,,51.03046,-113.985135,,,0,36
5490,9470,9470,WB 26 AV SE @ Southwood DR,,51.030597,-113.986281,,,0,36
5491,9471,9471,WB 26 AV SE @ Fir DR SE,,51.030572,-113.989507,,,0,36
5492,9474,9474,SB 52 ST SE @ Erin Woods DR (N. Leg) SE,,51.023474,-113.958575,,,0,136
5493,9476,9476,NB 36 ST SE @ 26 AV SE,,51.031164,-113.981409,,,0,125
5494,9477,9477,NB 52 ST SE @ Erin Woods DR (N. Leg),,51.024463,-113.958211,,,0,68
5495,9478,9478,SB 52 ST NE @ Marlborough DR,,51.059614,-113.958504,,,0,73
5496,9479,9479,SB 52 ST NE @ Maryvale DR,,51.055825,-113.95704,,,0,73
5497,9480,9480,SB Marlborough WY @ S.of Maryvale DR NE,,51.054952,-113.977078,,,0,136
5498,9481,9481,NB McCall WY @ McCall LD NE,,51.098626,-114.004118,,,0,47
5499,9482,9482,SB McCall WY @ McCall LD NE,,51.098125,-114.005275,,,0,47
5500,9483,9483,NB 52 ST NE @ Memorial DR,,51.054066,-113.955886,,,0,68
5501,9484,9484,NB 52 ST NE @ Maryvale DR,,51.057252,-113.957246,,,0,68
5502,9485,9485,WB 39 AV NE @ 34 ST NE,,51.088933,-113.986036,,,0,47
5503,9486,9486,EB 39 AV NE @ 34 ST NE,,51.088667,-113.984834,,,0,47
5504,9487,9487,WB 114 AV SE @ W. of 35 ST SE,,50.94956,-113.990789,,,0,22
5505,9488,9488,EB 114 AV SE @ W. of 35 ST SE,,50.949365,-113.990574,,,0,22
5506,9489,9489,SB 40 ST SE @ 114 AV SE,,50.949897,-113.978421,,,0,22
5507,9490,9490,EB 116 AV SE @ 40 ST SE,,50.946955,-113.977342,,,0,22
5508,9493,9493,NB 40 ST SE @ 116 AV SE,,50.94757,-113.97786,,,0,22
5509,9494,9494,WB McKenzie Towne DR @ N. Elgin Estates PA SE,,50.909398,-113.95956,,,0,38
5510,9497,9497,EB Dufferin BV @ 54 ST SE,,50.953896,-113.954393,,,0,22
5511,9498,9498,SB 52 ST SE @ McKenzie Towne DR,,50.914266,-113.955165,,,0,108
5512,9499,9499,WB McKenzie Towne DR @ 52 ST SE,,50.9124,-113.952708,,,0,35
5513,9500,9500,EB 107 AV SE @ 24 ST SE,,50.95656,-114.00044,,,0,82
5514,9501,9501,NB Hamptons DR @ Hamstead RD NW,,51.141963,-114.131727,,,0,38
5515,9502,9502,NB Hamptons DR @ Hamstead GD NW,,51.143867,-114.130865,,,0,38
5516,9503,9503,WB Hamptons DR @ Hamstead TC NW,,51.14482,-114.13451,,,0,38
5517,9504,9504,WB Hamptons DR @ Hamstead RI NW,,51.144863,-114.136981,,,0,38
5518,9505,9505,NB Hamptons DR @ Hamptons HT NW,,51.14576,-114.139842,,,0,38
5519,9506,9506,WB Hamptons DR @ Hamptons HT NW,,51.148138,-114.144028,,,0,38
5520,9507,9507,SB Hamptons DR @ Hamptons WY NW,,51.146459,-114.150782,,,0,38
5521,9508,9508,EB Country Hills BV @ Hamptons BV NW,,51.138654,-114.149032,,,0,40
5522,9509,9509,EB Country Hills BV @ Edgeridge GA NW,,51.138421,-114.145014,,,0,40
5523,9510,9510,EB Country Hills BV @ Edgeridge PA NW,,51.139604,-114.134533,,,0,40
5524,9511,9511,NB Taradale DR @ 80 AV NE,,51.124563,-113.92978,,,0,40
5525,9512,9512,EB Taravista DR @ Taralake PA NE,,51.120581,-113.932064,,,0,92
5526,9515,9515,NB Prestwick CI @  Prestwick GA SE,,50.925742,-113.960646,,,0,37
5527,9516,9516,WB Prestwick CI @ Prestwick VI SE,,50.926663,-113.965966,,,0,37
5528,9517,9517,SB Prestwick CI @  Prestwick MR SE,,50.926118,-113.972335,,,0,37
5529,9518,9518,EB Prestwick DR @ Prestwick CI SE,,50.92326,-113.972108,,,0,37
5530,9519,9519,SB Prestwick BV @  Prestwick DR SE,,50.923043,-113.966159,,,0,37
5531,9520,9520,NB Prestwick BV @  Prestwick AV SE,,50.922484,-113.965782,,,0,38
5532,9521,9521,NB Prestwick CI @ Prestwick DR SE,,50.923422,-113.972467,,,0,38
5533,9522,9522,NB Prestwick CI @ Prestwick MR SE,,50.926393,-113.971506,,,0,38
5534,9523,9523,EB Prestwick CI @ Prestwick ST SE,,50.926511,-113.966374,,,0,38
5535,9524,9524,EB Prestwick GA @ Prestwick CI SE,,50.925355,-113.960315,,,0,38
5536,9525,9525,WB Fish Creek BV @ Evergreen GA SW,,50.917747,-114.108291,,,0,36
5537,9526,9526,SB 57 ST SE @ 61 AV SE,,50.998597,-113.947012,,,0,20
5538,9527,9527,EB Taradale DR @ Tararidge DR NE,,51.113839,-113.93998,,,0,91
5539,9528,9528,NB Taracove RD @ Taradale DR NE,,51.114434,-113.936954,,,0,40
5540,9529,9529,NB Taracove RD @ Taralea CI NE,,51.116917,-113.936961,,,0,40
5541,9530,9530,NB Taracove RD @ Taracove WY NE,,51.118682,-113.936373,,,0,40
5542,9531,9531,WB Taravista DR @ Taracove RD NE,,51.12073,-113.936923,,,0,51
5543,9532,9532,WB Taravista DR @ Tarawood CL NE,,51.121415,-113.941109,,,0,51
5544,9533,9533,NB Saddletowne CI @ Taravista DR NE,,51.122064,-113.944253,,,0,188
5545,9534,9534,EB 80 AV NE @ Saddletowne CI,,51.125099,-113.943352,,,0,76
5546,9535,9535,EB 80 AV NE @ Tarawood LN,,51.125045,-113.940597,,,0,76
5547,9536,9536,EB 80 AV NE @ Tarawood RD,,51.125104,-113.936518,,,0,76
5548,9537,9537,EB 80 AV NE @ Taradale DR,,51.125093,-113.931869,,,0,76
5549,9538,9538,SB Taradale DR @ Taralake VW NE,,51.122535,-113.931001,,,0,38
5550,9539,9539,SB Taradale DR @ Taravista DR NE,,51.121265,-113.929556,,,0,52
5551,9540,9540,SB Taradale DR @ Taralake RD NE,,51.120149,-113.928186,,,0,52
5552,9545,9545,NB Saddlebrook DR @ Saddlebrook CI NE,,51.134219,-113.931019,,,0,76
5553,9546,9546,WB Saddlecrest BV @ Saddlebrook CM NE,,51.136625,-113.930809,,,0,76
5554,9547,9547,WB Saddlecrest BV @ 68 ST NE,,51.137309,-113.934567,,,0,76
5555,9548,9548,WB Saddlecrest BV @ Saddlecrest GD NE,,51.137468,-113.937368,,,0,76
5556,9549,9549,SB Saddleridge DR @ Saddletree DR NE,,51.129313,-113.95248,,,0,34
5557,9551,9551,WB 80 AV NE @ Saddlecreek GT,,51.125313,-113.954659,,,0,149
5558,9552,9552,EB Saddlehorn DR @ 60 ST NE,,51.129407,-113.945854,,,0,38
5559,9553,9553,EB Saddlehorn DR @ Saddlemead GR NE,,51.129373,-113.94307,,,0,38
5560,9554,9554,SB Saddlemont BV @ Saddlehorn DR NE,,51.128366,-113.941774,,,0,40
5561,9555,9555,SB Saddlemont BV @ Saddlemead WY NE,,51.126903,-113.943891,,,0,40
5562,9556,9556,WB Saddlemont DR @ Saddleland CR NE,,51.129791,-113.935694,,,0,40
5563,9557,9557,NB Saddlemont BV @ Saddlefield DR NE,,51.129663,-113.938004,,,0,38
5564,9558,9558,EB Saddlemont BV @ Saddlelake DR NE,,51.129681,-113.933889,,,0,38
5565,9559,9559,WB Saddlemont BV @ Saddlelake GR NE,,51.129777,-113.931348,,,0,40
5566,9560,9560,EB McKenzie Towne DR @ Elgin ST SE,,50.906168,-113.966517,,,0,34
5567,9561,9561,WB McKenzie Towne DR @ Elgin Estates HL SE,,50.906687,-113.963993,,,0,38
5568,9562,9562,EB McKenzie Towne DR @ Elgin RI SE,,50.906712,-113.962896,,,0,37
5569,9563,9563,WB McKenzie Towne DR @ Elgin Estates PA SE,,50.907243,-113.961866,,,0,38
5570,9564,9564,NB McKenzie Towne DR @ Elgin Meadows WY SE,,50.90774,-113.960809,,,0,37
5571,9565,9565,WB McKenzie Towne DR @ Promenade WY SE,,50.910612,-113.957193,,,0,38
5572,9566,9566,WB Royal Birch BV @ Country Hills BV NW,,51.14964,-114.214439,,,0,77
5573,9567,9567,EB Royal Birch BV @ Royal Birch MT NW,,51.14918,-114.21472,,,0,39
5574,9568,9568,NB Brentwood RD @ N. of Charleswood DR NW,,51.084893,-114.127006,,,0,85
5575,9569,9569,EB 112 AV NW @ Rockyspring GA NW,,51.153914,-114.252125,,,0,38
5576,9570,9570,WB Country Hills BV @ 112 AV NW,,51.151114,-114.214407,,,0,29
